,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
798,What policies will you pursue to ensure equality and protect the rights of all Americans?,and also receive a portion of our countries growing wealth that I expect to be available in the future.,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.5994}",0.5994,0.6395359877496958,0.5
799,How will you lead the country through challenges and unite Americans with differing perspectives?,"Well, I think Im a pretty tough negotiator myself. As a matter of fact, I think Im the best at negotiating Ive ever met in my life. And thats one of the reasons Im being graded so well by the American people on the job Im doing. I see the public","{'neg': 0.027, 'neu': 0.729, 'pos': 0.243, 'compound': 0.8966}",0.8966,0.8813619446009398,0.7
800,How will you lead the country through challenges and unite Americans with differing perspectives?,"involved and I deal with the opposition and give them credits for accomplishment and also to see that the American citizens see that theyre being responsible, too. One of the basic conflicts that we have is not a conflict to bring the American","{'neg': 0.056, 'neu': 0.798, 'pos': 0.146, 'compound': 0.4874}",0.4874,0.0160374045372009,0.2
801,How will you lead the country through challenges and unite Americans with differing perspectives?,"peoples frustrations and disappointments and so forth, but looking forward, the desire of the American people, quite common, not right or left, but in common, that we offer a new direction for the future. And Im not talking about right or left there.","{'neg': 0.086, 'neu': 0.838, 'pos': 0.076, 'compound': 0.1406}",0.1406,0.2522800713777542,0.2
802,How will you lead the country through challenges and unite Americans with differing perspectives?,"After economic recovery program we can avoid this budget problem, which bedevils us since 1971. We have a basic economic philosophy that sees, if we got between $85 and $90 billion surplus, a rising GNP, which I think were on the verge of, to put","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.5994}",-0.5994,0.1477293893694877,0.2
803,How will you lead the country through challenges and unite Americans with differing perspectives?,"that money in the pockets of the American people, as we did last year with the $15.7 billion tax cut, to provide jobs for people now unemployed. I quite common with the American people want to end this fratricidal strife in unemployment, so we all","{'neg': 0.106, 'neu': 0.867, 'pos': 0.027, 'compound': -0.5719}",-0.5719,-0.2231346517801284,0.3
804,How will you lead the country through challenges and unite Americans with differing perspectives?,"march together, for instance. All Americans, 90 or 92 percent of us want to maintain the Welfare State. We dont want to go back on my watch or any other American watch, to 1910, before the progressives introduced some elements in government that","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.1531}",0.1531,-0.2647826001048088,0.4
805,How will you lead the country through challenges and unite Americans with differing perspectives?,"yielded us a better society. I see also a coalition that wants to make the tax system more fair, as I tried to do in 1979, that yielded us the bipartisan tax legislation, and some progress there. We have a Bill of Rights-called a Middle Class Bill of","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.807}",0.807,0.641523071564734,0.5
806,How will you lead the country through challenges and unite Americans with differing perspectives?,"Rights, which is a tax exemption for dependents, a home mortgage interest deduction, a property tax deduction, also tax credits for the poor working people, also the elderly who have those terrible windfalls because of inflation. Now this is a quite","{'neg': 0.139, 'neu': 0.738, 'pos': 0.123, 'compound': -0.1779}",-0.1779,-0.4843775406479835,0.0
807,How will you lead the country through challenges and unite Americans with differing perspectives?,"common goal. We can have a progressive advancement in this very essential area of taxation and still have no problem in the total revenue yield by the Federal Treasury, so we have no deficit produced by it. That way the American people join together.","{'neg': 0.193, 'neu': 0.728, 'pos': 0.079, 'compound': -0.7003}",-0.7003,0.5957776792347431,0.7
808,How will you lead the country through challenges and unite Americans with differing perspectives?,"I have happily this year, after Republicans took over the Senate after the elections, I have the highest rating Ive ever had with the American public, about 65 percent for the first six months of this year. And polling has indicated, in a very","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.5574}",0.5574,0.900706899818033,0.6
809,How will you lead the country through challenges and unite Americans with differing perspectives?,"revealing way, that as we approach the elections, those principal premises that I just enunciated, on which I stand, Im committed to, and I strongly believe, are embracing the American people in increasing proportions regardless of partisan","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4939}",0.4939,0.747990486677736,0.5
810,How will you lead the country through challenges and unite Americans with differing perspectives?,"differences  theyre even bringing Republicans to me. This is what I meant when I said just a few moments ago that I believe that a Republican Congress could be a shoe-in for me, because theyll accomplish certain things with me. But if the status quo","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.3506}",0.3506,0.3582943752408027,0.2
811,How will you lead the country through challenges and unite Americans with differing perspectives?,continues and the antagonism and the looming fears over the heads of the American people  that would negate it. And I see an increase in our political power in that case. But it wouldnt be the accomplishment of the opposition. It would be my,"{'neg': 0.111, 'neu': 0.852, 'pos': 0.036, 'compound': -0.3506}",-0.3506,-0.5096285119652748,-0.5
812,How will you lead the country through challenges and unite Americans with differing perspectives?,accomplishment and the American peoples accomplishment.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.69428457506001,0.5
813,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?",Theres no question that immigration policy is something Ive been working on for over seven years as Governor of California. It is the single most important responsibility of the federal government that has been ignored recently by President Reagan.,"{'neg': 0.106, 'neu': 0.845, 'pos': 0.049, 'compound': -0.3415}",-0.3415,0.0483555793762207,-0.5
814,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","In the last eight years, he has failed to introduce, support and win  passagen an immigration law that was effective, fair, and that fulfilled our responsibility. What I plan to do is very simple.  Ive lived along the border of Mexico. I have seen","{'neg': 0.061, 'neu': 0.667, 'pos': 0.272, 'compound': 0.886}",0.886,-0.653734415769577,-0.5
815,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","the problems firsthand. I have a very simple four-part proposal. First of all, we have to protect that border over a better immigration control. Ive been years in support of a better border patrol, better search and surveillance. We know where  along","{'neg': 0.055, 'neu': 0.657, 'pos': 0.287, 'compound': 0.8834}",0.8834,0.0061891973018646,0.0
816,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","the border  where are the crossing areas that are illegal, we can use those computers to pull people out of the lines more easily. And when somebody comes before us who does not have the papers or the legal and legitimate citizenship claim, we send","{'neg': 0.072, 'neu': 0.843, 'pos': 0.084, 'compound': -0.1045}",-0.1045,-0.2849321067333221,0.0
